ncppb_number	ncppb_current_name	biosample_accession	evidence_status	match_decision	identity_match_status	matched_identifier	identifier_strength	taxonomy_status	resource_type	resource_accession	resource_role	assembly_level	assembly_source	assembly_total_length	assembly_contig_count	assembly_contig_n50	sra_library_strategy	sra_library_source	sra_library_layout	sra_instrument	sra_total_bases	sequence_bioproject_accessions	selected_for_phylogeny	download_tool	download_command	source_url
NCPPB 4355	Xanthomonas euvesicatoria pv. allii (Kadota et al. 2000) Constantin et al. 2016 comb. nov.	SAMN02646549	confirmed	accept	confirmed_exact_collection_identifier	CFBP 6369	strong	same_name	assembly	GCF_000730305.1	assembled_genome_sequence	Chromosome	RefSeq	5427242	13	1415587						PRJNA231977	yes	NCBI Datasets CLI	datasets download genome accession GCF_000730305.1 --include genome --filename NCPPB_4355_GCF_000730305.1.zip	https://www.ncbi.nlm.nih.gov/assembly/GCF_000730305.1
NCPPB 4355	Xanthomonas euvesicatoria pv. allii (Kadota et al. 2000) Constantin et al. 2016 comb. nov.	SAMN02646549	confirmed	accept	confirmed_exact_collection_identifier	CFBP 6369	strong	same_name	bioproject	PRJNA224116	annotation_project												no	NCBI BioProject metadata		https://www.ncbi.nlm.nih.gov/bioproject/PRJNA224116
NCPPB 4355	Xanthomonas euvesicatoria pv. allii (Kadota et al. 2000) Constantin et al. 2016 comb. nov.	SAMN02646549	confirmed	accept	confirmed_exact_collection_identifier	CFBP 6369	strong	same_name	bioproject	PRJNA231977	sequence_source_project												no	NCBI BioProject metadata		https://www.ncbi.nlm.nih.gov/bioproject/PRJNA231977
NCPPB 4355	Xanthomonas euvesicatoria pv. allii (Kadota et al. 2000) Constantin et al. 2016 comb. nov.	SAMN02646549	confirmed	accept	confirmed_exact_collection_identifier	CFBP 6369	strong	same_name	bioproject	PRJNA608517	biosample_elink_only												no	NCBI BioProject metadata		https://www.ncbi.nlm.nih.gov/bioproject/PRJNA608517
NCPPB 4355	Xanthomonas euvesicatoria pv. allii (Kadota et al. 2000) Constantin et al. 2016 comb. nov.	SAMN02646549	confirmed	accept	confirmed_exact_collection_identifier	CFBP 6369	strong	same_name	biosample	SAMN02646549	identity_anchor												no	NCBI BioSample metadata		https://www.ncbi.nlm.nih.gov/biosample/SAMN02646549
NCPPB 4356	Xanthomonas hortorum pv. cynarae Morinière et al. (2020)	SAMD00253043	confirmed	accept	confirmed_exact_collection_identifier	ICMP 16775	strong	same_name	bioproject	PRJDB10667	biosample_elink_only												no	NCBI BioProject metadata		https://www.ncbi.nlm.nih.gov/bioproject/PRJDB10667
NCPPB 4356	Xanthomonas hortorum pv. cynarae Morinière et al. (2020)	SAMD00253043	confirmed	accept	confirmed_exact_collection_identifier	ICMP 16775	strong	same_name	bioproject	PRJDB9057	biosample_elink_only												no	NCBI BioProject metadata		https://www.ncbi.nlm.nih.gov/bioproject/PRJDB9057
NCPPB 4356	Xanthomonas hortorum pv. cynarae Morinière et al. (2020)	SAMD00253043	confirmed	accept	confirmed_exact_collection_identifier	ICMP 16775	strong	same_name	biosample	SAMD00253043	identity_anchor												no	NCBI BioSample metadata		https://www.ncbi.nlm.nih.gov/biosample/SAMD00253043
NCPPB 4356	Xanthomonas hortorum pv. cynarae Morinière et al. (2020)	SAMN05560222	confirmed	accept	confirmed_exact_collection_identifier	CFBP 4188	strong	same_name	assembly	GCF_002939985.1	assembled_genome_sequence	Scaffold	RefSeq	5057880	103	145505						PRJNA338618	yes	NCBI Datasets CLI	datasets download genome accession GCF_002939985.1 --include genome --filename NCPPB_4356_GCF_002939985.1.zip	https://www.ncbi.nlm.nih.gov/assembly/GCF_002939985.1
NCPPB 4356	Xanthomonas hortorum pv. cynarae Morinière et al. (2020)	SAMN05560222	confirmed	accept	confirmed_exact_collection_identifier	CFBP 4188	strong	same_name	bioproject	PRJNA224116	annotation_project												no	NCBI BioProject metadata		https://www.ncbi.nlm.nih.gov/bioproject/PRJNA224116
NCPPB 4356	Xanthomonas hortorum pv. cynarae Morinière et al. (2020)	SAMN05560222	confirmed	accept	confirmed_exact_collection_identifier	CFBP 4188	strong	same_name	bioproject	PRJNA338618	sequence_source_project												no	NCBI BioProject metadata		https://www.ncbi.nlm.nih.gov/bioproject/PRJNA338618
NCPPB 4356	Xanthomonas hortorum pv. cynarae Morinière et al. (2020)	SAMN05560222	confirmed	accept	confirmed_exact_collection_identifier	CFBP 4188	strong	same_name	bioproject	PRJNA608517	biosample_elink_only												no	NCBI BioProject metadata		https://www.ncbi.nlm.nih.gov/bioproject/PRJNA608517
NCPPB 4356	Xanthomonas hortorum pv. cynarae Morinière et al. (2020)	SAMN05560222	confirmed	accept	confirmed_exact_collection_identifier	CFBP 4188	strong	same_name	biosample	SAMN05560222	identity_anchor												no	NCBI BioSample metadata		https://www.ncbi.nlm.nih.gov/biosample/SAMN05560222
NCPPB 4356	Xanthomonas hortorum pv. cynarae Morinière et al. (2020)	SAMN09704276	confirmed	accept	confirmed_exact_ncppb_identifier	NCPPB 4356	primary	same_name	bioproject	PRJNA482368	sequence_source_project												no	NCBI BioProject metadata		https://www.ncbi.nlm.nih.gov/bioproject/PRJNA482368
NCPPB 4356	Xanthomonas hortorum pv. cynarae Morinière et al. (2020)	SAMN09704276	confirmed	accept	confirmed_exact_ncppb_identifier	NCPPB 4356	primary	same_name	biosample	SAMN09704276	identity_anchor												no	NCBI BioSample metadata		https://www.ncbi.nlm.nih.gov/biosample/SAMN09704276
NCPPB 4356	Xanthomonas hortorum pv. cynarae Morinière et al. (2020)	SAMN09704276	confirmed	accept	confirmed_exact_ncppb_identifier	NCPPB 4356	primary	same_name	sra_run	SRR7628813	raw_sequence_reads						WGS	GENOMIC	paired	Illumina MiSeq	2531666010	PRJNA482368	no	NCBI SRA Toolkit	prefetch SRR7628813 && fasterq-dump SRR7628813 --split-files --outdir fastq/NCPPB_4356	https://www.ncbi.nlm.nih.gov/sra/SRR7628813
NCPPB 4356	Xanthomonas hortorum pv. cynarae Morinière et al. (2020)	SAMN24251551	confirmed	accept	confirmed_exact_collection_identifier	CFBP 4188	strong	same_name	assembly	GCF_021352995.1	assembled_genome_sequence	Scaffold	RefSeq	5407398	485	124310						PRJNA790934	no	NCBI Datasets CLI	datasets download genome accession GCF_021352995.1 --include genome --filename NCPPB_4356_GCF_021352995.1.zip	https://www.ncbi.nlm.nih.gov/assembly/GCF_021352995.1
NCPPB 4356	Xanthomonas hortorum pv. cynarae Morinière et al. (2020)	SAMN24251551	confirmed	accept	confirmed_exact_collection_identifier	CFBP 4188	strong	same_name	bioproject	PRJNA224116	annotation_project												no	NCBI BioProject metadata		https://www.ncbi.nlm.nih.gov/bioproject/PRJNA224116
NCPPB 4356	Xanthomonas hortorum pv. cynarae Morinière et al. (2020)	SAMN24251551	confirmed	accept	confirmed_exact_collection_identifier	CFBP 4188	strong	same_name	bioproject	PRJNA608517	biosample_elink_only												no	NCBI BioProject metadata		https://www.ncbi.nlm.nih.gov/bioproject/PRJNA608517
NCPPB 4356	Xanthomonas hortorum pv. cynarae Morinière et al. (2020)	SAMN24251551	confirmed	accept	confirmed_exact_collection_identifier	CFBP 4188	strong	same_name	bioproject	PRJNA790934	sequence_source_project												no	NCBI BioProject metadata		https://www.ncbi.nlm.nih.gov/bioproject/PRJNA790934
NCPPB 4356	Xanthomonas hortorum pv. cynarae Morinière et al. (2020)	SAMN24251551	confirmed	accept	confirmed_exact_collection_identifier	CFBP 4188	strong	same_name	biosample	SAMN24251551	identity_anchor												no	NCBI BioSample metadata		https://www.ncbi.nlm.nih.gov/biosample/SAMN24251551
NCPPB 4356	Xanthomonas hortorum pv. cynarae Morinière et al. (2020)	SAMN24251551	confirmed	accept	confirmed_exact_collection_identifier	CFBP 4188	strong	same_name	sra_run	SRR17286016	raw_sequence_reads						WGS	GENOMIC	paired	Illumina MiSeq	98884113	PRJNA790934	no	NCBI SRA Toolkit	prefetch SRR17286016 && fasterq-dump SRR17286016 --split-files --outdir fastq/NCPPB_4356	https://www.ncbi.nlm.nih.gov/sra/SRR17286016
NCPPB 4363	Xanthomonas dyei pv. dysoxyli (Hutchinson 1949) Young et al. 2010	SAMN56511373	confirmed	accept	confirmed_exact_ncppb_identifier	NCPPB 4363	primary	same_name	bioproject	PRJNA1437458	sequence_source_project												no	NCBI BioProject metadata		https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1437458
NCPPB 4363	Xanthomonas dyei pv. dysoxyli (Hutchinson 1949) Young et al. 2010	SAMN56511373	confirmed	accept	confirmed_exact_ncppb_identifier	NCPPB 4363	primary	same_name	biosample	SAMN56511373	identity_anchor												no	NCBI BioSample metadata		https://www.ncbi.nlm.nih.gov/biosample/SAMN56511373
NCPPB 4363	Xanthomonas dyei pv. dysoxyli (Hutchinson 1949) Young et al. 2010	SAMN56511373	confirmed	accept	confirmed_exact_ncppb_identifier	NCPPB 4363	primary	same_name	sra_run	SRR37629086	raw_sequence_reads						WGS	GENOMIC	paired	Illumina NovaSeq X	2385290999	PRJNA1437458	yes	NCBI SRA Toolkit	prefetch SRR37629086 && fasterq-dump SRR37629086 --split-files --outdir fastq/NCPPB_4363	https://www.ncbi.nlm.nih.gov/sra/SRR37629086
NCPPB 4363	Xanthomonas dyei pv. dysoxyli (Hutchinson 1949) Young et al. 2010	SAMN56511373	confirmed	accept	confirmed_exact_ncppb_identifier	NCPPB 4363	primary	same_name	sra_run	SRR37789903	raw_sequence_reads						WGS	GENOMIC	single	PromethION	2544790476	PRJNA1437458	yes	NCBI SRA Toolkit	prefetch SRR37789903 && fasterq-dump SRR37789903 --split-files --outdir fastq/NCPPB_4363	https://www.ncbi.nlm.nih.gov/sra/SRR37789903
NCPPB 4364	Xanthomonas dyei pv. dysoxyli (Hutchinson 1949) Young et al. 2010	SAMN56511374	confirmed	accept	confirmed_exact_ncppb_identifier	NCPPB 4364	primary	same_name	bioproject	PRJNA1437458	sequence_source_project												no	NCBI BioProject metadata		https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1437458
NCPPB 4364	Xanthomonas dyei pv. dysoxyli (Hutchinson 1949) Young et al. 2010	SAMN56511374	confirmed	accept	confirmed_exact_ncppb_identifier	NCPPB 4364	primary	same_name	biosample	SAMN56511374	identity_anchor												no	NCBI BioSample metadata		https://www.ncbi.nlm.nih.gov/biosample/SAMN56511374
NCPPB 4364	Xanthomonas dyei pv. dysoxyli (Hutchinson 1949) Young et al. 2010	SAMN56511374	confirmed	accept	confirmed_exact_ncppb_identifier	NCPPB 4364	primary	same_name	sra_run	SRR37629085	raw_sequence_reads						WGS	GENOMIC	paired	Illumina NovaSeq X	1931376689	PRJNA1437458	yes	NCBI SRA Toolkit	prefetch SRR37629085 && fasterq-dump SRR37629085 --split-files --outdir fastq/NCPPB_4364	https://www.ncbi.nlm.nih.gov/sra/SRR37629085
NCPPB 4364	Xanthomonas dyei pv. dysoxyli (Hutchinson 1949) Young et al. 2010	SAMN56511374	confirmed	accept	confirmed_exact_ncppb_identifier	NCPPB 4364	primary	same_name	sra_run	SRR37789902	raw_sequence_reads						WGS	GENOMIC	single	PromethION	1925515974	PRJNA1437458	yes	NCBI SRA Toolkit	prefetch SRR37789902 && fasterq-dump SRR37789902 --split-files --outdir fastq/NCPPB_4364	https://www.ncbi.nlm.nih.gov/sra/SRR37789902
NCPPB 4367	Xanthomonas dyei pv. dysoxyli (Hutchinson 1949) Young et al. 2010	SAMN56511375	confirmed	accept	confirmed_exact_ncppb_identifier	NCPPB 4367	primary	same_name	bioproject	PRJNA1437458	sequence_source_project												no	NCBI BioProject metadata		https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1437458
NCPPB 4367	Xanthomonas dyei pv. dysoxyli (Hutchinson 1949) Young et al. 2010	SAMN56511375	confirmed	accept	confirmed_exact_ncppb_identifier	NCPPB 4367	primary	same_name	biosample	SAMN56511375	identity_anchor												no	NCBI BioSample metadata		https://www.ncbi.nlm.nih.gov/biosample/SAMN56511375
NCPPB 4367	Xanthomonas dyei pv. dysoxyli (Hutchinson 1949) Young et al. 2010	SAMN56511375	confirmed	accept	confirmed_exact_ncppb_identifier	NCPPB 4367	primary	same_name	sra_run	SRR37629084	raw_sequence_reads						WGS	GENOMIC	paired	Illumina NovaSeq X	2488643370	PRJNA1437458	yes	NCBI SRA Toolkit	prefetch SRR37629084 && fasterq-dump SRR37629084 --split-files --outdir fastq/NCPPB_4367	https://www.ncbi.nlm.nih.gov/sra/SRR37629084
NCPPB 4367	Xanthomonas dyei pv. dysoxyli (Hutchinson 1949) Young et al. 2010	SAMN56511375	confirmed	accept	confirmed_exact_ncppb_identifier	NCPPB 4367	primary	same_name	sra_run	SRR37789901	raw_sequence_reads						WGS	GENOMIC	single	PromethION	2635699343	PRJNA1437458	yes	NCBI SRA Toolkit	prefetch SRR37789901 && fasterq-dump SRR37789901 --split-files --outdir fastq/NCPPB_4367	https://www.ncbi.nlm.nih.gov/sra/SRR37789901
NCPPB 4375	Xanthomonas citri pv. citri (Hasse 1915) Constantin 2016 comb. nov.	SAMN56511363	provisional	review	conflicting_exact_identifier	1594	medium	compatible_synonym	assembly	GCF_056612795.1	assembled_genome_sequence	Complete Genome	RefSeq	5198060	4	5100749						PRJNA1437458	no	NCBI Datasets CLI	datasets download genome accession GCF_056612795.1 --include genome --filename NCPPB_4375_GCF_056612795.1.zip	https://www.ncbi.nlm.nih.gov/assembly/GCF_056612795.1
NCPPB 4375	Xanthomonas citri pv. citri (Hasse 1915) Constantin 2016 comb. nov.	SAMN56511363	provisional	review	conflicting_exact_identifier	1594	medium	compatible_synonym	bioproject	PRJNA1437458	sequence_source_project												no	NCBI BioProject metadata		https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1437458
NCPPB 4375	Xanthomonas citri pv. citri (Hasse 1915) Constantin 2016 comb. nov.	SAMN56511363	provisional	review	conflicting_exact_identifier	1594	medium	compatible_synonym	bioproject	PRJNA224116	annotation_project												no	NCBI BioProject metadata		https://www.ncbi.nlm.nih.gov/bioproject/PRJNA224116
NCPPB 4375	Xanthomonas citri pv. citri (Hasse 1915) Constantin 2016 comb. nov.	SAMN56511363	provisional	review	conflicting_exact_identifier	1594	medium	compatible_synonym	bioproject	PRJNA608517	biosample_elink_only												no	NCBI BioProject metadata		https://www.ncbi.nlm.nih.gov/bioproject/PRJNA608517
NCPPB 4375	Xanthomonas citri pv. citri (Hasse 1915) Constantin 2016 comb. nov.	SAMN56511363	provisional	review	conflicting_exact_identifier	1594	medium	compatible_synonym	biosample	SAMN56511363	identity_anchor												no	NCBI BioSample metadata		https://www.ncbi.nlm.nih.gov/biosample/SAMN56511363
NCPPB 4375	Xanthomonas citri pv. citri (Hasse 1915) Constantin 2016 comb. nov.	SAMN56511363	provisional	review	conflicting_exact_identifier	1594	medium	compatible_synonym	sra_run	SRR37629062	raw_sequence_reads						WGS	GENOMIC	paired	Illumina NovaSeq X	2619800126	PRJNA1437458	no	NCBI SRA Toolkit	prefetch SRR37629062 && fasterq-dump SRR37629062 --split-files --outdir fastq/NCPPB_4375	https://www.ncbi.nlm.nih.gov/sra/SRR37629062
NCPPB 4375	Xanthomonas citri pv. citri (Hasse 1915) Constantin 2016 comb. nov.	SAMN56511363	provisional	review	conflicting_exact_identifier	1594	medium	compatible_synonym	sra_run	SRR37789879	raw_sequence_reads						WGS	GENOMIC	single	PromethION	1478686784	PRJNA1437458	no	NCBI SRA Toolkit	prefetch SRR37789879 && fasterq-dump SRR37789879 --split-files --outdir fastq/NCPPB_4375	https://www.ncbi.nlm.nih.gov/sra/SRR37789879
NCPPB 4376	Xanthomonas euvesicatoria pv. citrumelonis (Schaad et al. 2007) Constantin et al. 2016 comb. nov.	SAMEA114332027	confirmed	accept	confirmed_exact_collection_identifier	LMG 9325	strong	same_name	assembly	GCF_963669575.1	assembled_genome_sequence	Contig	RefSeq	4928451	49	318540						PRJEB65884	yes	NCBI Datasets CLI	datasets download genome accession GCF_963669575.1 --include genome --filename NCPPB_4376_GCF_963669575.1.zip	https://www.ncbi.nlm.nih.gov/assembly/GCF_963669575.1
NCPPB 4376	Xanthomonas euvesicatoria pv. citrumelonis (Schaad et al. 2007) Constantin et al. 2016 comb. nov.	SAMEA114332027	confirmed	accept	confirmed_exact_collection_identifier	LMG 9325	strong	same_name	bioproject	PRJEB65884	sequence_source_project												no	NCBI BioProject metadata		https://www.ncbi.nlm.nih.gov/bioproject/PRJEB65884
NCPPB 4376	Xanthomonas euvesicatoria pv. citrumelonis (Schaad et al. 2007) Constantin et al. 2016 comb. nov.	SAMEA114332027	confirmed	accept	confirmed_exact_collection_identifier	LMG 9325	strong	same_name	bioproject	PRJNA224116	annotation_project												no	NCBI BioProject metadata		https://www.ncbi.nlm.nih.gov/bioproject/PRJNA224116
NCPPB 4376	Xanthomonas euvesicatoria pv. citrumelonis (Schaad et al. 2007) Constantin et al. 2016 comb. nov.	SAMEA114332027	confirmed	accept	confirmed_exact_collection_identifier	LMG 9325	strong	same_name	bioproject	PRJNA608517	biosample_elink_only												no	NCBI BioProject metadata		https://www.ncbi.nlm.nih.gov/bioproject/PRJNA608517
NCPPB 4376	Xanthomonas euvesicatoria pv. citrumelonis (Schaad et al. 2007) Constantin et al. 2016 comb. nov.	SAMEA114332027	confirmed	accept	confirmed_exact_collection_identifier	LMG 9325	strong	same_name	biosample	SAMEA114332027	identity_anchor												no	NCBI BioSample metadata		https://www.ncbi.nlm.nih.gov/biosample/SAMEA114332027
NCPPB 4376	Xanthomonas euvesicatoria pv. citrumelonis (Schaad et al. 2007) Constantin et al. 2016 comb. nov.	SAMEA114332027	confirmed	accept	confirmed_exact_collection_identifier	LMG 9325	strong	same_name	sra_run	ERR12095366	raw_sequence_reads						WGS	GENOMIC	paired	Illumina NovaSeq 6000	3746318100	PRJEB65884	no	NCBI SRA Toolkit	prefetch ERR12095366 && fasterq-dump ERR12095366 --split-files --outdir fastq/NCPPB_4376	https://www.ncbi.nlm.nih.gov/sra/ERR12095366
NCPPB 4378	Xanthomonas vasicola pv. musacearum (Yirgou & Bradbury 1968) Dye 1978	SAMN20034692	confirmed	accept	confirmed_exact_ncppb_identifier	NCPPB 4378	primary	same_name	assembly	GCF_019209705.1	assembled_genome_sequence	Contig	RefSeq	4745987	78	130605						PRJNA743420	yes	NCBI Datasets CLI	datasets download genome accession GCF_019209705.1 --include genome --filename NCPPB_4378_GCF_019209705.1.zip	https://www.ncbi.nlm.nih.gov/assembly/GCF_019209705.1
NCPPB 4378	Xanthomonas vasicola pv. musacearum (Yirgou & Bradbury 1968) Dye 1978	SAMN20034692	confirmed	accept	confirmed_exact_ncppb_identifier	NCPPB 4378	primary	same_name	bioproject	PRJNA224116	annotation_project												no	NCBI BioProject metadata		https://www.ncbi.nlm.nih.gov/bioproject/PRJNA224116
NCPPB 4378	Xanthomonas vasicola pv. musacearum (Yirgou & Bradbury 1968) Dye 1978	SAMN20034692	confirmed	accept	confirmed_exact_ncppb_identifier	NCPPB 4378	primary	same_name	bioproject	PRJNA608517	biosample_elink_only												no	NCBI BioProject metadata		https://www.ncbi.nlm.nih.gov/bioproject/PRJNA608517
NCPPB 4378	Xanthomonas vasicola pv. musacearum (Yirgou & Bradbury 1968) Dye 1978	SAMN20034692	confirmed	accept	confirmed_exact_ncppb_identifier	NCPPB 4378	primary	same_name	bioproject	PRJNA743420	sequence_source_project												no	NCBI BioProject metadata		https://www.ncbi.nlm.nih.gov/bioproject/PRJNA743420
NCPPB 4378	Xanthomonas vasicola pv. musacearum (Yirgou & Bradbury 1968) Dye 1978	SAMN20034692	confirmed	accept	confirmed_exact_ncppb_identifier	NCPPB 4378	primary	same_name	biosample	SAMN20034692	identity_anchor												no	NCBI BioSample metadata		https://www.ncbi.nlm.nih.gov/biosample/SAMN20034692
NCPPB 4378	Xanthomonas vasicola pv. musacearum (Yirgou & Bradbury 1968) Dye 1978	SAMN20034692	confirmed	accept	confirmed_exact_ncppb_identifier	NCPPB 4378	primary	same_name	sra_run	SRR29823136	raw_sequence_reads						WGS	GENOMIC	paired	Illumina NovaSeq 6000	876269610	PRJNA743420	no	NCBI SRA Toolkit	prefetch SRR29823136 && fasterq-dump SRR29823136 --split-files --outdir fastq/NCPPB_4378	https://www.ncbi.nlm.nih.gov/sra/SRR29823136
NCPPB 4379	Xanthomonas vasicola pv. musacearum (Yirgou & Bradbury 1968) Dye 1978	SAMN00991242	confirmed	accept	confirmed_exact_ncppb_identifier	NCPPB 4379	primary	same_name	assembly	GCF_000277895.2	assembled_genome_sequence	Complete Genome	RefSeq	4837576	2	4788142						PRJNA73877	yes	NCBI Datasets CLI	datasets download genome accession GCF_000277895.2 --include genome --filename NCPPB_4379_GCF_000277895.2.zip	https://www.ncbi.nlm.nih.gov/assembly/GCF_000277895.2
